movement_id,store_id,product_id,movement_type,quantity,reference_type,reference_id,created_at
358,3,236,PURCHASE,79,OPENING_STOCK,,2026-04-01 09:00:00
359,5,216,PURCHASE,42,OPENING_STOCK,,2026-04-01 09:00:00
360,4,166,PURCHASE,79,OPENING_STOCK,,2026-04-01 09:00:00
361,1,38,PURCHASE,52,OPENING_STOCK,,2026-04-01 09:00:00
362,4,204,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
363,5,178,PURCHASE,59,OPENING_STOCK,,2026-04-01 09:00:00
364,4,35,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
365,5,230,PURCHASE,61,OPENING_STOCK,,2026-04-01 09:00:00
366,1,224,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
367,3,126,PURCHASE,33,OPENING_STOCK,,2026-04-01 09:00:00
368,2,112,PURCHASE,32,OPENING_STOCK,,2026-04-01 09:00:00
369,5,135,PURCHASE,30,OPENING_STOCK,,2026-04-01 09:00:00
370,2,2,PURCHASE,40,OPENING_STOCK,,2026-04-01 09:00:00
371,3,43,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
372,3,56,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
373,5,109,PURCHASE,42,OPENING_STOCK,,2026-04-01 09:00:00
374,5,114,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
375,2,184,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
376,4,128,PURCHASE,62,OPENING_STOCK,,2026-04-01 09:00:00
377,3,32,PURCHASE,39,OPENING_STOCK,,2026-04-01 09:00:00
378,4,104,PURCHASE,68,OPENING_STOCK,,2026-04-01 09:00:00
379,1,48,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
380,5,220,PURCHASE,74,OPENING_STOCK,,2026-04-01 09:00:00
381,3,163,PURCHASE,62,OPENING_STOCK,,2026-04-01 09:00:00
382,4,53,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
383,3,220,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
384,2,110,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
385,4,140,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
386,5,179,PURCHASE,45,OPENING_STOCK,,2026-04-01 09:00:00
387,4,44,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
388,5,156,PURCHASE,48,OPENING_STOCK,,2026-04-01 09:00:00
389,2,36,PURCHASE,77,OPENING_STOCK,,2026-04-01 09:00:00
390,1,112,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
391,5,95,PURCHASE,39,OPENING_STOCK,,2026-04-01 09:00:00
392,2,211,PURCHASE,31,OPENING_STOCK,,2026-04-01 09:00:00
393,2,61,PURCHASE,31,OPENING_STOCK,,2026-04-01 09:00:00
394,2,216,PURCHASE,71,OPENING_STOCK,,2026-04-01 09:00:00
395,1,89,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
396,3,162,PURCHASE,30,OPENING_STOCK,,2026-04-01 09:00:00
397,5,112,PURCHASE,39,OPENING_STOCK,,2026-04-01 09:00:00
398,3,69,PURCHASE,37,OPENING_STOCK,,2026-04-01 09:00:00
399,5,141,PURCHASE,70,OPENING_STOCK,,2026-04-01 09:00:00
400,2,117,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
401,5,106,PURCHASE,62,OPENING_STOCK,,2026-04-01 09:00:00
402,2,78,PURCHASE,53,OPENING_STOCK,,2026-04-01 09:00:00
403,4,192,PURCHASE,59,OPENING_STOCK,,2026-04-01 09:00:00
404,3,205,PURCHASE,23,OPENING_STOCK,,2026-04-01 09:00:00
405,4,125,PURCHASE,30,OPENING_STOCK,,2026-04-01 09:00:00
406,3,29,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
407,3,194,PURCHASE,34,OPENING_STOCK,,2026-04-01 09:00:00
408,4,71,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
409,2,63,PURCHASE,80,OPENING_STOCK,,2026-04-01 09:00:00
410,1,64,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
411,2,120,PURCHASE,69,OPENING_STOCK,,2026-04-01 09:00:00
412,3,127,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
413,1,193,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
414,3,219,PURCHASE,77,OPENING_STOCK,,2026-04-01 09:00:00
415,3,188,PURCHASE,28,OPENING_STOCK,,2026-04-01 09:00:00
416,4,116,PURCHASE,80,OPENING_STOCK,,2026-04-01 09:00:00
417,3,1,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
418,4,105,PURCHASE,37,OPENING_STOCK,,2026-04-01 09:00:00
419,4,173,PURCHASE,21,OPENING_STOCK,,2026-04-01 09:00:00
420,2,7,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
421,1,1,PURCHASE,36,OPENING_STOCK,,2026-04-01 09:00:00
422,5,190,PURCHASE,61,OPENING_STOCK,,2026-04-01 09:00:00
423,5,107,PURCHASE,27,OPENING_STOCK,,2026-04-01 09:00:00
424,3,48,PURCHASE,74,OPENING_STOCK,,2026-04-01 09:00:00
425,4,65,PURCHASE,52,OPENING_STOCK,,2026-04-01 09:00:00
426,3,71,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
427,4,211,PURCHASE,56,OPENING_STOCK,,2026-04-01 09:00:00
428,3,11,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
429,5,191,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
430,1,206,PURCHASE,52,OPENING_STOCK,,2026-04-01 09:00:00
431,2,220,PURCHASE,40,OPENING_STOCK,,2026-04-01 09:00:00
432,1,123,PURCHASE,57,OPENING_STOCK,,2026-04-01 09:00:00
433,4,82,PURCHASE,79,OPENING_STOCK,,2026-04-01 09:00:00
434,1,191,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
435,5,147,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
436,4,207,PURCHASE,77,OPENING_STOCK,,2026-04-01 09:00:00
437,1,187,PURCHASE,76,OPENING_STOCK,,2026-04-01 09:00:00
438,1,228,PURCHASE,53,OPENING_STOCK,,2026-04-01 09:00:00
439,4,191,PURCHASE,64,OPENING_STOCK,,2026-04-01 09:00:00
440,1,200,PURCHASE,66,OPENING_STOCK,,2026-04-01 09:00:00
441,3,203,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
442,1,234,PURCHASE,63,OPENING_STOCK,,2026-04-01 09:00:00
443,5,132,PURCHASE,44,OPENING_STOCK,,2026-04-01 09:00:00
444,3,59,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
445,2,197,PURCHASE,76,OPENING_STOCK,,2026-04-01 09:00:00
446,2,80,PURCHASE,47,OPENING_STOCK,,2026-04-01 09:00:00
447,4,186,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
448,1,150,PURCHASE,69,OPENING_STOCK,,2026-04-01 09:00:00
449,2,62,PURCHASE,63,OPENING_STOCK,,2026-04-01 09:00:00
450,1,87,PURCHASE,27,OPENING_STOCK,,2026-04-01 09:00:00
451,1,222,PURCHASE,36,OPENING_STOCK,,2026-04-01 09:00:00
452,3,68,PURCHASE,79,OPENING_STOCK,,2026-04-01 09:00:00
453,4,239,PURCHASE,56,OPENING_STOCK,,2026-04-01 09:00:00
454,5,187,PURCHASE,25,OPENING_STOCK,,2026-04-01 09:00:00
455,1,77,PURCHASE,76,OPENING_STOCK,,2026-04-01 09:00:00
456,5,139,PURCHASE,47,OPENING_STOCK,,2026-04-01 09:00:00
457,3,148,PURCHASE,57,OPENING_STOCK,,2026-04-01 09:00:00
458,3,90,PURCHASE,45,OPENING_STOCK,,2026-04-01 09:00:00
459,5,66,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
460,3,114,PURCHASE,80,OPENING_STOCK,,2026-04-01 09:00:00
461,1,3,PURCHASE,64,OPENING_STOCK,,2026-04-01 09:00:00
462,1,158,PURCHASE,74,OPENING_STOCK,,2026-04-01 09:00:00
463,4,49,PURCHASE,20,OPENING_STOCK,,2026-04-01 09:00:00
464,3,206,PURCHASE,25,OPENING_STOCK,,2026-04-01 09:00:00
465,4,145,PURCHASE,43,OPENING_STOCK,,2026-04-01 09:00:00
466,3,153,PURCHASE,61,OPENING_STOCK,,2026-04-01 09:00:00
467,2,54,PURCHASE,61,OPENING_STOCK,,2026-04-01 09:00:00
468,1,170,PURCHASE,56,OPENING_STOCK,,2026-04-01 09:00:00
469,3,105,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
470,1,194,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
471,4,59,PURCHASE,40,OPENING_STOCK,,2026-04-01 09:00:00
472,3,15,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
473,4,134,PURCHASE,20,OPENING_STOCK,,2026-04-01 09:00:00
474,3,118,PURCHASE,24,OPENING_STOCK,,2026-04-01 09:00:00
475,1,96,PURCHASE,60,OPENING_STOCK,,2026-04-01 09:00:00
476,4,109,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
477,4,20,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
478,1,84,PURCHASE,68,OPENING_STOCK,,2026-04-01 09:00:00
479,1,102,PURCHASE,37,OPENING_STOCK,,2026-04-01 09:00:00
480,1,156,PURCHASE,63,OPENING_STOCK,,2026-04-01 09:00:00
481,2,132,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
482,4,179,PURCHASE,43,OPENING_STOCK,,2026-04-01 09:00:00
483,1,144,PURCHASE,60,OPENING_STOCK,,2026-04-01 09:00:00
484,4,208,PURCHASE,31,OPENING_STOCK,,2026-04-01 09:00:00
485,2,16,PURCHASE,47,OPENING_STOCK,,2026-04-01 09:00:00
486,4,177,PURCHASE,37,OPENING_STOCK,,2026-04-01 09:00:00
487,1,103,PURCHASE,21,OPENING_STOCK,,2026-04-01 09:00:00
488,1,99,PURCHASE,40,OPENING_STOCK,,2026-04-01 09:00:00
489,2,10,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
490,2,50,PURCHASE,24,OPENING_STOCK,,2026-04-01 09:00:00
491,1,143,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
492,3,152,PURCHASE,59,OPENING_STOCK,,2026-04-01 09:00:00
493,1,92,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
494,3,160,PURCHASE,53,OPENING_STOCK,,2026-04-01 09:00:00
495,4,162,PURCHASE,56,OPENING_STOCK,,2026-04-01 09:00:00
496,4,185,PURCHASE,28,OPENING_STOCK,,2026-04-01 09:00:00
497,4,139,PURCHASE,24,OPENING_STOCK,,2026-04-01 09:00:00
498,3,211,PURCHASE,59,OPENING_STOCK,,2026-04-01 09:00:00
499,1,97,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
500,2,42,PURCHASE,60,OPENING_STOCK,,2026-04-01 09:00:00
501,3,36,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
502,5,201,PURCHASE,43,OPENING_STOCK,,2026-04-01 09:00:00
503,1,98,PURCHASE,57,OPENING_STOCK,,2026-04-01 09:00:00
504,3,85,PURCHASE,42,OPENING_STOCK,,2026-04-01 09:00:00
505,5,92,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
506,3,23,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
507,3,52,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
508,5,91,PURCHASE,38,OPENING_STOCK,,2026-04-01 09:00:00
509,5,207,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
510,3,102,PURCHASE,45,OPENING_STOCK,,2026-04-01 09:00:00
511,5,24,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
512,1,164,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
513,5,87,PURCHASE,23,OPENING_STOCK,,2026-04-01 09:00:00
514,5,67,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
515,1,54,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
516,2,175,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
517,3,62,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
518,2,97,PURCHASE,60,OPENING_STOCK,,2026-04-01 09:00:00
519,1,209,PURCHASE,68,OPENING_STOCK,,2026-04-01 09:00:00
520,3,199,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
521,5,227,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
522,3,21,PURCHASE,77,OPENING_STOCK,,2026-04-01 09:00:00
523,1,197,PURCHASE,70,OPENING_STOCK,,2026-04-01 09:00:00
524,4,15,PURCHASE,80,OPENING_STOCK,,2026-04-01 09:00:00
525,5,126,PURCHASE,48,OPENING_STOCK,,2026-04-01 09:00:00
526,5,74,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
527,4,107,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
528,1,208,PURCHASE,46,OPENING_STOCK,,2026-04-01 09:00:00
529,4,34,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
530,4,155,PURCHASE,76,OPENING_STOCK,,2026-04-01 09:00:00
531,1,186,PURCHASE,46,OPENING_STOCK,,2026-04-01 09:00:00
532,3,171,PURCHASE,39,OPENING_STOCK,,2026-04-01 09:00:00
533,1,202,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
534,5,127,PURCHASE,64,OPENING_STOCK,,2026-04-01 09:00:00
535,5,130,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
536,5,23,PURCHASE,23,OPENING_STOCK,,2026-04-01 09:00:00
537,4,23,PURCHASE,48,OPENING_STOCK,,2026-04-01 09:00:00
538,2,208,PURCHASE,28,OPENING_STOCK,,2026-04-01 09:00:00
539,4,41,PURCHASE,21,OPENING_STOCK,,2026-04-01 09:00:00
540,2,55,PURCHASE,33,OPENING_STOCK,,2026-04-01 09:00:00
541,1,94,PURCHASE,30,OPENING_STOCK,,2026-04-01 09:00:00
542,2,126,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
543,3,35,PURCHASE,68,OPENING_STOCK,,2026-04-01 09:00:00
544,5,78,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
545,2,149,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
546,3,63,PURCHASE,70,OPENING_STOCK,,2026-04-01 09:00:00
547,2,70,PURCHASE,69,OPENING_STOCK,,2026-04-01 09:00:00
548,3,96,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
549,1,80,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
550,3,193,PURCHASE,74,OPENING_STOCK,,2026-04-01 09:00:00
551,2,35,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
552,2,150,PURCHASE,43,OPENING_STOCK,,2026-04-01 09:00:00
553,1,138,PURCHASE,71,OPENING_STOCK,,2026-04-01 09:00:00
554,2,83,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
555,1,182,PURCHASE,48,OPENING_STOCK,,2026-04-01 09:00:00
556,5,103,PURCHASE,77,OPENING_STOCK,,2026-04-01 09:00:00
557,5,239,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
558,2,179,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
559,3,224,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
560,5,188,PURCHASE,30,OPENING_STOCK,,2026-04-01 09:00:00
561,1,199,PURCHASE,52,OPENING_STOCK,,2026-04-01 09:00:00
562,4,10,PURCHASE,40,OPENING_STOCK,,2026-04-01 09:00:00
563,1,151,PURCHASE,61,OPENING_STOCK,,2026-04-01 09:00:00
564,5,120,PURCHASE,59,OPENING_STOCK,,2026-04-01 09:00:00
565,2,25,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
566,5,145,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
567,5,122,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
568,4,240,PURCHASE,27,OPENING_STOCK,,2026-04-01 09:00:00
569,5,204,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
570,3,86,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
571,4,209,PURCHASE,53,OPENING_STOCK,,2026-04-01 09:00:00
572,4,108,PURCHASE,42,OPENING_STOCK,,2026-04-01 09:00:00
573,5,44,PURCHASE,43,OPENING_STOCK,,2026-04-01 09:00:00
574,5,140,PURCHASE,23,OPENING_STOCK,,2026-04-01 09:00:00
575,5,215,PURCHASE,60,OPENING_STOCK,,2026-04-01 09:00:00
576,1,183,PURCHASE,39,OPENING_STOCK,,2026-04-01 09:00:00
577,3,34,PURCHASE,53,OPENING_STOCK,,2026-04-01 09:00:00
578,5,222,PURCHASE,45,OPENING_STOCK,,2026-04-01 09:00:00
579,2,159,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
580,5,172,PURCHASE,23,OPENING_STOCK,,2026-04-01 09:00:00
581,3,228,PURCHASE,38,OPENING_STOCK,,2026-04-01 09:00:00
582,1,47,PURCHASE,68,OPENING_STOCK,,2026-04-01 09:00:00
583,1,132,PURCHASE,59,OPENING_STOCK,,2026-04-01 09:00:00
584,2,49,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
585,3,155,PURCHASE,49,OPENING_STOCK,,2026-04-01 09:00:00
586,4,89,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
587,3,189,PURCHASE,68,OPENING_STOCK,,2026-04-01 09:00:00
588,3,151,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
589,2,123,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
590,2,137,PURCHASE,21,OPENING_STOCK,,2026-04-01 09:00:00
591,1,159,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
592,4,144,PURCHASE,70,OPENING_STOCK,,2026-04-01 09:00:00
593,4,61,PURCHASE,38,OPENING_STOCK,,2026-04-01 09:00:00
594,2,46,PURCHASE,28,OPENING_STOCK,,2026-04-01 09:00:00
595,1,232,PURCHASE,64,OPENING_STOCK,,2026-04-01 09:00:00
596,5,116,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
597,4,170,PURCHASE,44,OPENING_STOCK,,2026-04-01 09:00:00
598,4,132,PURCHASE,64,OPENING_STOCK,,2026-04-01 09:00:00
599,2,18,PURCHASE,57,OPENING_STOCK,,2026-04-01 09:00:00
600,2,200,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
601,5,189,PURCHASE,31,OPENING_STOCK,,2026-04-01 09:00:00
602,5,226,PURCHASE,24,OPENING_STOCK,,2026-04-01 09:00:00
603,3,92,PURCHASE,49,OPENING_STOCK,,2026-04-01 09:00:00
604,2,28,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
605,2,30,PURCHASE,79,OPENING_STOCK,,2026-04-01 09:00:00
606,2,146,PURCHASE,44,OPENING_STOCK,,2026-04-01 09:00:00
607,1,122,PURCHASE,48,OPENING_STOCK,,2026-04-01 09:00:00
608,4,238,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
609,5,108,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
610,2,154,PURCHASE,48,OPENING_STOCK,,2026-04-01 09:00:00
611,4,154,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
612,2,21,PURCHASE,25,OPENING_STOCK,,2026-04-01 09:00:00
613,4,16,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
614,4,77,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
615,2,109,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
616,3,129,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
617,1,174,PURCHASE,80,OPENING_STOCK,,2026-04-01 09:00:00
618,3,137,PURCHASE,70,OPENING_STOCK,,2026-04-01 09:00:00
619,2,73,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
620,1,23,PURCHASE,35,OPENING_STOCK,,2026-04-01 09:00:00
621,2,215,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
622,4,97,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
623,2,113,PURCHASE,63,OPENING_STOCK,,2026-04-01 09:00:00
624,1,51,PURCHASE,21,OPENING_STOCK,,2026-04-01 09:00:00
625,4,75,PURCHASE,44,OPENING_STOCK,,2026-04-01 09:00:00
626,2,53,PURCHASE,27,OPENING_STOCK,,2026-04-01 09:00:00
627,5,71,PURCHASE,60,OPENING_STOCK,,2026-04-01 09:00:00
628,5,94,PURCHASE,49,OPENING_STOCK,,2026-04-01 09:00:00
629,2,57,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
630,2,114,PURCHASE,54,OPENING_STOCK,,2026-04-01 09:00:00
631,1,76,PURCHASE,61,OPENING_STOCK,,2026-04-01 09:00:00
632,4,138,PURCHASE,59,OPENING_STOCK,,2026-04-01 09:00:00
633,4,106,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
634,1,13,PURCHASE,37,OPENING_STOCK,,2026-04-01 09:00:00
635,3,209,PURCHASE,39,OPENING_STOCK,,2026-04-01 09:00:00
636,2,45,PURCHASE,36,OPENING_STOCK,,2026-04-01 09:00:00
637,5,176,PURCHASE,43,OPENING_STOCK,,2026-04-01 09:00:00
638,5,202,PURCHASE,76,OPENING_STOCK,,2026-04-01 09:00:00
639,3,200,PURCHASE,74,OPENING_STOCK,,2026-04-01 09:00:00
640,2,26,PURCHASE,25,OPENING_STOCK,,2026-04-01 09:00:00
641,3,16,PURCHASE,62,OPENING_STOCK,,2026-04-01 09:00:00
642,4,99,PURCHASE,75,OPENING_STOCK,,2026-04-01 09:00:00
643,3,30,PURCHASE,73,OPENING_STOCK,,2026-04-01 09:00:00
644,3,149,PURCHASE,61,OPENING_STOCK,,2026-04-01 09:00:00
645,5,79,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
646,5,192,PURCHASE,69,OPENING_STOCK,,2026-04-01 09:00:00
647,1,231,PURCHASE,80,OPENING_STOCK,,2026-04-01 09:00:00
648,4,113,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
649,4,147,PURCHASE,34,OPENING_STOCK,,2026-04-01 09:00:00
650,5,146,PURCHASE,23,OPENING_STOCK,,2026-04-01 09:00:00
651,2,218,PURCHASE,32,OPENING_STOCK,,2026-04-01 09:00:00
652,3,138,PURCHASE,44,OPENING_STOCK,,2026-04-01 09:00:00
653,2,212,PURCHASE,66,OPENING_STOCK,,2026-04-01 09:00:00
654,4,124,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
655,3,172,PURCHASE,52,OPENING_STOCK,,2026-04-01 09:00:00
656,3,167,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
657,3,77,PURCHASE,34,OPENING_STOCK,,2026-04-01 09:00:00
658,5,144,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
659,5,136,PURCHASE,35,OPENING_STOCK,,2026-04-01 09:00:00
660,1,85,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
661,3,41,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
662,1,105,PURCHASE,24,OPENING_STOCK,,2026-04-01 09:00:00
663,3,213,PURCHASE,26,OPENING_STOCK,,2026-04-01 09:00:00
664,2,39,PURCHASE,41,OPENING_STOCK,,2026-04-01 09:00:00
665,2,101,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
666,5,161,PURCHASE,69,OPENING_STOCK,,2026-04-01 09:00:00
667,1,134,PURCHASE,36,OPENING_STOCK,,2026-04-01 09:00:00
668,1,88,PURCHASE,33,OPENING_STOCK,,2026-04-01 09:00:00
669,1,5,PURCHASE,75,OPENING_STOCK,,2026-04-01 09:00:00
670,5,93,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
671,4,212,PURCHASE,22,OPENING_STOCK,,2026-04-01 09:00:00
672,5,96,PURCHASE,27,OPENING_STOCK,,2026-04-01 09:00:00
673,3,6,PURCHASE,34,OPENING_STOCK,,2026-04-01 09:00:00
674,4,93,PURCHASE,78,OPENING_STOCK,,2026-04-01 09:00:00
675,5,25,PURCHASE,24,OPENING_STOCK,,2026-04-01 09:00:00
676,2,108,PURCHASE,35,OPENING_STOCK,,2026-04-01 09:00:00
677,3,196,PURCHASE,37,OPENING_STOCK,,2026-04-01 09:00:00
678,4,225,PURCHASE,55,OPENING_STOCK,,2026-04-01 09:00:00
679,5,101,PURCHASE,50,OPENING_STOCK,,2026-04-01 09:00:00
680,3,231,PURCHASE,76,OPENING_STOCK,,2026-04-01 09:00:00
681,1,188,PURCHASE,38,OPENING_STOCK,,2026-04-01 09:00:00
682,4,168,PURCHASE,31,OPENING_STOCK,,2026-04-01 09:00:00
683,5,10,PURCHASE,28,OPENING_STOCK,,2026-04-01 09:00:00
684,2,236,PURCHASE,51,OPENING_STOCK,,2026-04-01 09:00:00
685,1,218,PURCHASE,37,OPENING_STOCK,,2026-04-01 09:00:00
686,4,175,PURCHASE,69,OPENING_STOCK,,2026-04-01 09:00:00
687,3,50,PURCHASE,57,OPENING_STOCK,,2026-04-01 09:00:00
688,1,62,PURCHASE,77,OPENING_STOCK,,2026-04-01 09:00:00
689,1,129,PURCHASE,58,OPENING_STOCK,,2026-04-01 09:00:00
690,4,111,PURCHASE,72,OPENING_STOCK,,2026-04-01 09:00:00
691,5,148,PURCHASE,33,OPENING_STOCK,,2026-04-01 09:00:00
692,2,139,PURCHASE,40,OPENING_STOCK,,2026-04-01 09:00:00
693,5,27,PURCHASE,29,OPENING_STOCK,,2026-04-01 09:00:00
694,3,178,PURCHASE,39,OPENING_STOCK,,2026-04-01 09:00:00
695,5,47,PURCHASE,65,OPENING_STOCK,,2026-04-01 09:00:00
696,5,164,PURCHASE,27,OPENING_STOCK,,2026-04-01 09:00:00
697,5,153,PURCHASE,38,OPENING_STOCK,,2026-04-01 09:00:00
698,5,121,PURCHASE,34,OPENING_STOCK,,2026-04-01 09:00:00
699,5,225,PURCHASE,57,OPENING_STOCK,,2026-04-01 09:00:00
700,2,31,PURCHASE,53,OPENING_STOCK,,2026-04-01 09:00:00
701,3,204,SALE,-3,SALE,2503,2026-05-08 17:19:00
702,5,76,SALE,-4,SALE,522,2026-08-08 20:41:00
703,1,154,SALE,-3,SALE,1496,2026-09-12 12:07:00
704,4,124,SALE,-4,SALE,4977,2026-04-21 13:05:00
705,1,113,SALE,-1,SALE,1858,2026-09-21 11:13:00
706,3,190,SALE,-4,SALE,3587,2026-07-31 13:50:00
707,1,58,SALE,-1,SALE,4576,2026-04-28 11:00:00
708,4,180,SALE,-3,SALE,3356,2026-05-05 17:40:00
709,1,36,SALE,-1,SALE,831,2026-08-20 09:48:00
710,4,128,SALE,-4,SALE,969,2026-06-14 13:55:00
711,4,238,SALE,-3,SALE,1877,2026-07-29 09:18:00
712,4,53,SALE,-2,SALE,3949,2026-07-01 10:48:00
713,5,229,SALE,-2,SALE,789,2026-04-19 17:59:00
714,1,60,SALE,-1,SALE,2614,2026-07-30 16:39:00
715,2,118,SALE,-1,SALE,2625,2026-04-01 17:06:00
716,2,129,SALE,-4,SALE,4406,2026-06-18 10:52:00
717,5,123,SALE,-2,SALE,860,2026-04-13 14:58:00
