sale_id,store_id,customer_id,user_id,invoice_number,sale_date,subtotal,discount,tax,total_amount,status
258,4,626,30,INV-000258,2026-04-15 14:55:00,222710.34,17081.31,37013.22,242642.25,COMPLETED
259,2,463,13,INV-000259,2026-09-06 19:42:00,241828.52,18650.35,40172.08,263350.25,COMPLETED
260,5,357,33,INV-000260,2026-07-19 16:42:00,58269.16,2054.78,10118.59,66332.97,COMPLETED
261,5,131,33,INV-000261,2026-08-06 10:19:00,206191.28,11766.97,34996.38,229420.69,COMPLETED
262,3,737,18,INV-000262,2026-06-05 19:30:00,65688.2,7273.55,10514.64,68929.29,COMPLETED
263,3,955,18,INV-000263,2026-08-26 18:04:00,113726.34,8601.59,18922.46,124047.21,COMPLETED
264,3,763,18,INV-000264,2026-04-30 18:23:00,50377.52,3382.7,8459.06,55453.88,COMPLETED
265,4,328,30,INV-000265,2026-07-03 19:59:00,78405.52,2006.5,13751.82,90150.84,COMPLETED
266,3,512,18,INV-000266,2026-09-22 16:09:00,287602.92,19166.54,48318.54,316754.92,COMPLETED
267,3,848,18,INV-000267,2026-05-24 20:59:00,60898.85,6299.18,9827.94,64427.61,COMPLETED
268,2,562,9,INV-000268,2026-07-10 14:27:00,362732.02,15042.7,62584.08,410273.4,COMPLETED
269,3,671,22,INV-000269,2026-05-12 18:08:00,135404.29,6333.93,23232.67,152303.03,CANCELLED
270,2,974,14,INV-000270,2026-07-19 19:53:00,171565.61,4120.37,30140.14,197585.38,COMPLETED
271,4,643,26,INV-000271,2026-07-13 12:02:00,137209.04,8045.27,23249.48,152413.25,COMPLETED
272,4,797,25,INV-000272,2026-07-28 19:24:00,250602.85,7853.28,43694.92,286444.49,COMPLETED
273,5,281,38,INV-000273,2026-09-25 20:06:00,262777.46,9798.86,45536.15,298514.75,COMPLETED
274,5,772,33,INV-000274,2026-05-24 19:57:00,68225.72,43.59,12272.78,80454.91,COMPLETED
275,1,589,2,INV-000275,2026-05-23 19:10:00,101676.0,10388.64,16431.72,107719.08,COMPLETED
276,3,990,21,INV-000276,2026-08-18 11:27:00,3104.91,17.2,555.79,3643.5,COMPLETED
277,5,144,38,INV-000277,2026-08-26 16:44:00,135787.99,6299.48,23307.93,152796.44,COMPLETED
278,5,606,34,INV-000278,2026-07-01 13:08:00,341103.4,25907.94,56735.19,371930.65,COMPLETED
279,2,578,13,INV-000279,2026-09-16 19:52:00,378621.58,20831.7,64402.17,422192.05,COMPLETED
280,3,150,21,INV-000280,2026-05-28 13:00:00,23945.68,1087.99,4114.38,26972.07,COMPLETED
281,5,603,37,INV-000281,2026-08-04 10:33:00,97893.85,5978.11,16544.83,108460.57,COMPLETED
282,5,489,38,INV-000282,2026-08-30 11:16:00,86501.1,6825.59,14341.59,94017.1,COMPLETED
283,3,695,18,INV-000283,2026-09-03 15:45:00,237301.55,14596.24,40086.95,262792.26,COMPLETED
284,1,79,1,INV-000284,2026-06-01 10:10:00,357976.61,29766.23,59077.88,387288.26,COMPLETED
285,4,251,29,INV-000285,2026-09-17 17:43:00,413233.6,27122.56,69499.99,455611.03,COMPLETED
286,5,298,33,INV-000286,2026-06-16 16:18:00,190932.87,13867.75,31871.72,208936.84,COMPLETED
287,3,631,17,INV-000287,2026-07-27 14:19:00,143317.17,4690.69,24952.77,163579.25,COMPLETED
288,1,8,6,INV-000288,2026-05-10 19:16:00,194427.74,16820.46,31969.31,209576.59,COMPLETED
289,4,166,30,INV-000289,2026-05-06 14:47:00,340084.05,17821.89,58007.19,380269.35,COMPLETED
290,3,432,17,INV-000290,2026-08-04 17:31:00,111086.08,3682.44,19332.65,126736.29,COMPLETED
291,2,513,13,INV-000291,2026-04-04 19:15:00,121083.45,6243.04,20671.27,135511.68,COMPLETED
292,4,289,29,INV-000292,2026-08-03 10:48:00,177007.18,6928.66,30614.14,200692.66,COMPLETED
293,5,194,34,INV-000293,2026-08-30 19:40:00,160673.16,17186.0,25827.69,169314.85,COMPLETED
294,5,94,34,INV-000294,2026-04-14 15:26:00,187111.98,11145.03,31674.04,207640.99,COMPLETED
295,1,54,1,INV-000295,2026-09-17 20:20:00,93032.05,9069.37,15113.29,99075.97,COMPLETED
296,3,115,21,INV-000296,2026-04-25 19:00:00,176302.34,4114.71,30993.78,203181.41,COMPLETED
297,5,198,34,INV-000297,2026-09-28 16:59:00,114960.84,4158.96,19944.34,130746.22,COMPLETED
298,2,131,9,INV-000298,2026-05-20 15:35:00,290558.72,26613.4,47510.16,311455.48,COMPLETED
299,5,171,33,INV-000299,2026-09-01 13:44:00,36293.43,3280.93,5942.25,38954.75,COMPLETED
300,4,576,30,INV-000300,2026-07-09 15:38:00,127959.15,8059.94,21581.86,141481.07,COMPLETED
301,2,726,13,INV-000301,2026-06-08 17:07:00,113788.96,6151.05,19374.83,127012.74,COMPLETED
302,1,844,2,INV-000302,2026-05-24 17:07:00,94977.39,7210.87,15797.97,103564.49,CANCELLED
303,3,970,17,INV-000303,2026-09-28 17:16:00,81136.59,4107.05,13865.32,90894.86,COMPLETED
304,3,263,18,INV-000304,2026-04-05 17:42:00,307123.25,18320.67,51984.46,340787.04,COMPLETED
305,2,96,14,INV-000305,2026-08-05 11:29:00,150291.42,15070.11,24339.84,159561.15,COMPLETED
306,3,907,18,INV-000306,2026-05-16 15:43:00,292117.43,15931.77,49713.42,325899.08,COMPLETED
307,1,255,2,INV-000307,2026-04-22 13:09:00,403847.69,35874.21,66235.24,434208.72,COMPLETED
308,3,22,17,INV-000308,2026-04-12 10:34:00,213573.0,4770.82,37584.4,246386.58,COMPLETED
309,4,504,25,INV-000309,2026-05-14 10:14:00,52370.34,479.44,9340.36,61231.26,COMPLETED
310,1,620,1,INV-000310,2026-05-09 11:27:00,371684.79,25886.03,62243.78,408042.54,COMPLETED
311,1,797,2,INV-000311,2026-09-15 11:20:00,194737.5,18820.04,31665.14,207582.6,COMPLETED
312,1,131,5,INV-000312,2026-05-17 15:22:00,109931.64,3148.84,19220.91,126003.71,COMPLETED
313,5,394,34,INV-000313,2026-04-22 18:45:00,195010.44,13484.39,32674.69,214200.74,COMPLETED
314,1,934,1,INV-000314,2026-06-29 14:54:00,127979.24,10111.05,21216.27,139084.46,COMPLETED
315,2,986,9,INV-000315,2026-09-26 20:09:00,135873.3,2854.13,23943.45,156962.62,COMPLETED
316,1,583,1,INV-000316,2026-07-16 11:48:00,128063.57,8474.23,21526.08,141115.42,COMPLETED
317,1,114,5,INV-000317,2026-05-10 09:56:00,74930.9,4525.49,12672.97,83078.38,COMPLETED
318,4,942,29,INV-000318,2026-08-25 17:19:00,77567.78,3328.24,13363.12,87602.66,CANCELLED
319,2,411,10,INV-000319,2026-09-06 09:14:00,266144.65,16995.44,44846.86,293996.07,COMPLETED
320,3,107,17,INV-000320,2026-04-20 14:38:00,109226.16,6191.73,18546.2,121580.63,COMPLETED
321,1,276,2,INV-000321,2026-04-22 18:36:00,70902.44,388.66,12692.48,83206.26,COMPLETED
322,3,982,21,INV-000322,2026-07-11 17:12:00,121579.21,9252.19,20218.86,132545.88,COMPLETED
323,4,601,30,INV-000323,2026-04-10 13:10:00,64418.69,7142.27,10309.76,67586.18,COMPLETED
324,2,987,10,INV-000324,2026-08-07 17:46:00,408272.49,20872.73,69731.96,457131.72,COMPLETED
325,1,785,2,INV-000325,2026-06-19 17:55:00,48190.05,2630.07,8200.8,53760.78,COMPLETED
326,1,591,5,INV-000326,2026-07-03 14:05:00,20062.84,621.01,3499.53,22941.36,COMPLETED
327,4,963,26,INV-000327,2026-05-02 18:31:00,107221.32,5158.71,18371.27,120433.88,COMPLETED
328,3,383,21,INV-000328,2026-04-22 19:26:00,148703.15,7607.97,25397.13,166492.31,COMPLETED
329,4,358,25,INV-000329,2026-07-29 16:41:00,263056.95,17738.43,44157.33,289475.85,COMPLETED
330,4,559,25,INV-000330,2026-05-10 16:09:00,12021.01,1305.39,1928.81,12644.43,COMPLETED
331,2,217,9,INV-000331,2026-04-06 19:27:00,59876.54,2457.78,10335.37,67754.13,COMPLETED
332,2,189,13,INV-000332,2026-04-14 10:57:00,238425.42,13964.37,40402.98,264864.03,COMPLETED
333,1,80,2,INV-000333,2026-09-18 18:39:00,234170.77,14896.82,39469.31,258743.26,COMPLETED
334,4,534,29,INV-000334,2026-04-01 16:53:00,7963.7,344.44,1371.47,8990.73,COMPLETED
335,4,357,26,INV-000335,2026-05-24 12:43:00,332351.51,23077.71,55669.28,364943.08,COMPLETED
336,2,439,14,INV-000336,2026-07-05 11:35:00,231496.42,11702.08,39562.98,259357.32,COMPLETED
337,4,684,25,INV-000337,2026-06-14 15:13:00,184807.88,13383.93,30856.31,202280.26,COMPLETED
338,4,963,25,INV-000338,2026-07-05 12:32:00,185338.15,14825.83,30692.22,201204.54,COMPLETED
339,2,861,13,INV-000339,2026-08-11 20:38:00,447188.68,19416.18,76999.05,504771.55,COMPLETED
340,4,413,26,INV-000340,2026-06-21 17:10:00,265877.32,25785.84,43216.46,283307.94,COMPLETED
341,4,644,25,INV-000341,2026-08-30 11:01:00,294081.85,11041.8,50947.21,333987.26,COMPLETED
342,3,282,17,INV-000342,2026-04-22 11:40:00,15908.19,211.77,2825.36,18521.78,COMPLETED
343,2,269,13,INV-000343,2026-05-17 10:04:00,162521.01,8572.59,27710.72,181659.14,COMPLETED
344,4,185,26,INV-000344,2026-06-16 09:57:00,11262.6,243.33,1983.47,13002.74,COMPLETED
345,5,949,37,INV-000345,2026-05-02 12:38:00,5484.92,340.94,925.92,6069.9,COMPLETED
346,3,921,17,INV-000346,2026-05-26 09:20:00,79397.2,2234.29,13889.33,91052.24,COMPLETED
347,4,525,30,INV-000347,2026-07-12 12:16:00,45136.8,3246.89,7540.19,49430.1,COMPLETED
348,2,444,14,INV-000348,2026-07-24 15:38:00,76884.62,2835.36,13328.87,87378.13,COMPLETED
349,2,982,9,INV-000349,2026-08-09 13:37:00,272398.24,11780.43,46911.21,307529.02,COMPLETED
350,2,126,13,INV-000350,2026-04-03 14:44:00,35117.49,900.86,6158.99,40375.62,COMPLETED
351,2,395,9,INV-000351,2026-06-12 18:13:00,272723.93,13902.28,46587.88,305409.53,COMPLETED
352,1,464,1,INV-000352,2026-05-14 18:20:00,210008.64,7796.96,36398.1,238609.78,COMPLETED
353,4,282,29,INV-000353,2026-06-21 14:25:00,69692.1,4129.83,11801.21,77363.48,COMPLETED
354,4,870,30,INV-000354,2026-09-12 10:53:00,135593.94,9333.66,22726.85,148987.13,COMPLETED
355,1,742,2,INV-000355,2026-07-04 17:00:00,41997.34,558.41,7459.01,48897.94,COMPLETED
356,3,277,22,INV-000356,2026-09-26 11:59:00,22748.15,1780.8,3774.13,24741.48,COMPLETED
357,4,535,25,INV-000357,2026-08-14 12:36:00,202487.64,12091.29,34271.35,224667.7,COMPLETED
358,1,996,1,INV-000358,2026-08-05 09:13:00,2121.26,119.17,360.38,2362.47,COMPLETED
359,3,834,18,INV-000359,2026-08-30 17:32:00,233460.23,20325.17,38364.31,251499.37,COMPLETED
360,5,799,34,INV-000360,2026-07-12 12:04:00,136158.44,12881.58,22189.84,145466.7,COMPLETED
361,3,488,17,INV-000361,2026-09-17 17:28:00,172902.23,6647.48,29925.85,196180.6,COMPLETED
362,1,665,1,INV-000362,2026-07-07 20:59:00,346757.08,24952.05,57924.9,379729.93,COMPLETED
363,1,245,5,INV-000363,2026-04-17 17:06:00,268167.25,12439.86,46030.94,301758.33,COMPLETED
364,3,752,21,INV-000364,2026-04-01 10:11:00,140547.49,13534.77,22862.29,149875.01,COMPLETED
365,1,998,2,INV-000365,2026-06-07 10:10:00,18166.83,2113.62,2889.58,18942.79,COMPLETED
366,2,113,14,INV-000366,2026-04-12 09:36:00,142209.86,9023.42,23973.56,157160.0,COMPLETED
367,4,374,29,INV-000367,2026-07-27 09:52:00,213079.16,17820.43,35146.58,230405.31,COMPLETED
368,4,251,25,INV-000368,2026-08-26 20:44:00,186692.69,18624.4,30252.29,198320.58,COMPLETED
369,3,401,21,INV-000369,2026-08-29 15:17:00,235679.06,19661.37,38883.18,254900.87,COMPLETED
370,1,511,1,INV-000370,2026-09-23 11:29:00,84628.89,2349.44,14810.3,97089.75,COMPLETED
371,2,846,13,INV-000371,2026-08-30 10:03:00,233343.87,20799.03,38258.06,250802.9,COMPLETED
372,2,600,14,INV-000372,2026-04-21 13:14:00,74975.46,2237.82,13092.78,85830.42,COMPLETED
373,4,915,25,INV-000373,2026-06-06 13:38:00,96491.54,5473.72,16383.21,107401.03,COMPLETED
374,3,305,17,INV-000374,2026-08-24 19:29:00,489068.89,22569.05,83969.97,550469.81,COMPLETED
375,4,774,25,INV-000375,2026-05-06 18:58:00,135237.96,2051.46,23973.57,157160.07,COMPLETED
376,5,860,38,INV-000376,2026-04-14 10:03:00,243646.02,19869.24,40279.83,264056.61,COMPLETED
377,2,576,10,INV-000377,2026-08-05 11:14:00,56809.11,5334.02,9265.52,60740.61,COMPLETED
378,1,157,1,INV-000378,2026-09-02 10:33:00,2069.94,25.74,367.96,2412.16,COMPLETED
379,1,308,1,INV-000379,2026-07-13 16:11:00,96372.94,9874.38,15569.74,102068.3,COMPLETED
380,1,146,2,INV-000380,2026-09-16 12:10:00,228220.29,10397.43,39208.12,257030.98,COMPLETED
381,3,124,22,INV-000381,2026-08-23 15:00:00,379063.33,24938.37,63742.49,417867.45,COMPLETED
382,5,526,38,INV-000382,2026-04-17 11:41:00,181260.18,8211.12,31148.83,204197.89,COMPLETED
383,4,939,25,INV-000383,2026-09-13 16:24:00,375815.98,12180.55,65454.38,429089.81,COMPLETED
384,1,512,1,INV-000384,2026-09-21 16:20:00,55784.58,4857.62,9166.85,60093.81,COMPLETED
385,1,627,1,INV-000385,2026-06-04 10:02:00,71001.3,5167.76,11850.04,77683.58,COMPLETED
386,1,387,6,INV-000386,2026-05-05 19:36:00,191004.71,4525.47,33566.26,220045.5,COMPLETED
387,4,349,25,INV-000387,2026-05-18 19:46:00,501576.54,38441.95,83364.23,546498.82,COMPLETED
388,5,104,37,INV-000388,2026-05-01 16:14:00,44041.26,119.14,7905.98,51828.1,COMPLETED
389,3,721,22,INV-000389,2026-07-01 10:55:00,164502.62,10579.62,27706.14,181629.14,COMPLETED
390,4,669,29,INV-000390,2026-04-08 09:21:00,185000.11,12969.45,30965.53,202996.19,COMPLETED
391,1,613,6,INV-000391,2026-09-04 10:56:00,237489.28,8798.29,41164.39,269855.38,COMPLETED
392,5,699,38,INV-000392,2026-09-23 20:01:00,158580.92,8096.51,27087.19,177571.6,COMPLETED
393,5,233,33,INV-000393,2026-07-15 20:48:00,263945.26,12311.97,45293.99,296927.28,COMPLETED
394,1,79,1,INV-000394,2026-06-04 17:13:00,256647.65,21123.2,42394.4,277918.85,COMPLETED
395,3,723,22,INV-000395,2026-09-07 16:17:00,24182.7,2441.75,3913.37,25654.32,COMPLETED
396,5,126,34,INV-000396,2026-07-05 20:52:00,261806.72,25315.32,42568.45,279059.85,COMPLETED
397,3,308,22,INV-000397,2026-04-22 09:17:00,180466.62,11377.09,30436.11,199525.64,COMPLETED
398,5,945,37,INV-000398,2026-06-07 18:13:00,132284.28,13742.89,21337.45,139878.84,COMPLETED
399,1,976,6,INV-000399,2026-09-21 13:54:00,266629.56,8726.32,46422.58,304325.82,COMPLETED
400,5,40,38,INV-000400,2026-09-05 13:23:00,170272.67,14471.52,28044.2,183845.35,COMPLETED
401,1,492,5,INV-000401,2026-09-11 17:13:00,349165.09,18355.83,59545.67,390354.93,COMPLETED
402,5,239,33,INV-000402,2026-04-30 19:02:00,185730.42,12883.95,31112.36,203958.83,COMPLETED
403,1,554,5,INV-000403,2026-04-12 18:15:00,192629.38,5280.43,33722.82,221071.77,COMPLETED
404,4,147,29,INV-000404,2026-04-07 14:38:00,231927.15,13454.22,39325.12,257798.05,COMPLETED
405,5,109,33,INV-000405,2026-09-03 12:51:00,200064.89,20985.83,32234.22,211313.28,COMPLETED
406,2,552,14,INV-000406,2026-05-02 17:51:00,147863.28,11696.54,24510.01,160676.75,COMPLETED
407,2,933,13,INV-000407,2026-06-02 14:15:00,145993.25,12134.97,24094.49,157952.77,COMPLETED
408,3,620,22,INV-000408,2026-05-29 16:50:00,162990.1,8699.63,27772.28,182062.75,COMPLETED
409,5,590,34,INV-000409,2026-08-05 19:56:00,47420.7,1738.43,8222.81,53905.08,COMPLETED
410,1,891,2,INV-000410,2026-04-09 15:01:00,176139.45,16564.04,28723.57,188298.98,COMPLETED
411,3,345,17,INV-000411,2026-06-26 18:38:00,321769.03,26984.11,53061.29,347846.21,COMPLETED
412,1,691,5,INV-000412,2026-09-14 16:24:00,179301.17,7847.88,30861.59,202314.88,COMPLETED
413,3,327,22,INV-000413,2026-05-16 11:02:00,243360.45,10282.22,41954.08,275032.31,COMPLETED
414,3,450,22,INV-000414,2026-05-28 11:18:00,165821.78,6492.62,28679.25,188008.41,COMPLETED
415,4,379,25,INV-000415,2026-05-23 13:36:00,267485.2,14906.25,45464.21,298043.16,COMPLETED
416,1,823,5,INV-000416,2026-04-21 20:50:00,215878.08,5706.97,37830.8,248001.91,COMPLETED
417,3,444,17,INV-000417,2026-04-26 20:50:00,178086.75,11531.99,29979.85,196534.61,COMPLETED
418,4,135,29,INV-000418,2026-05-21 19:56:00,76075.88,29.19,13688.4,89735.09,COMPLETED
419,2,429,9,INV-000419,2026-09-24 13:39:00,253172.39,18259.09,42284.39,277197.69,COMPLETED
420,4,99,29,INV-000420,2026-05-27 10:56:00,132619.36,10089.1,22055.45,144585.71,COMPLETED
421,2,861,14,INV-000421,2026-08-04 18:26:00,120330.56,5498.51,20669.76,135501.81,COMPLETED
422,3,401,22,INV-000422,2026-07-23 15:25:00,57114.74,4699.36,9434.77,61850.15,COMPLETED
423,2,971,9,INV-000423,2026-09-05 18:21:00,42290.4,4736.9,6759.63,44313.13,COMPLETED
424,3,671,17,INV-000424,2026-04-13 17:13:00,69976.26,7419.19,11260.27,73817.34,COMPLETED
425,2,37,9,INV-000425,2026-04-06 17:06:00,355283.72,19838.93,60380.06,395824.85,COMPLETED
426,1,76,1,INV-000426,2026-08-08 20:45:00,334790.35,17131.77,57178.55,374837.13,COMPLETED
427,2,271,9,INV-000427,2026-09-15 18:30:00,150932.26,10742.21,25234.21,165424.26,COMPLETED
428,2,407,9,INV-000428,2026-05-30 16:23:00,195978.24,5854.06,34222.35,224346.53,COMPLETED
429,4,61,26,INV-000429,2026-08-05 13:26:00,194785.14,15722.81,32231.21,211293.54,COMPLETED
430,4,983,29,INV-000430,2026-09-14 12:20:00,151315.26,7770.04,25838.14,169383.36,COMPLETED
431,4,40,25,INV-000431,2026-07-18 16:10:00,366348.34,21208.63,62125.15,407264.86,COMPLETED
432,2,532,13,INV-000432,2026-09-02 13:30:00,282957.08,1774.06,50612.95,331795.97,CANCELLED
433,3,205,18,INV-000433,2026-09-25 10:34:00,143476.34,7524.08,24471.4,160423.66,COMPLETED
434,3,640,21,INV-000434,2026-07-13 13:35:00,411991.4,20958.58,70385.9,461418.72,COMPLETED
435,5,215,38,INV-000435,2026-05-14 09:50:00,90090.98,3059.1,15665.74,102697.62,COMPLETED
436,5,436,38,INV-000436,2026-09-18 16:20:00,355073.48,23857.66,59618.84,390834.66,COMPLETED
437,1,979,2,INV-000437,2026-05-13 19:53:00,230268.66,18080.49,38193.87,250382.04,COMPLETED
438,3,26,18,INV-000438,2026-07-03 16:49:00,139993.91,9303.15,23524.33,154215.09,COMPLETED
439,5,337,37,INV-000439,2026-04-25 14:58:00,206210.61,4959.44,36225.22,237476.39,COMPLETED
440,1,884,1,INV-000440,2026-07-30 18:40:00,94980.27,7359.08,15771.81,103393.0,COMPLETED
441,1,455,1,INV-000441,2026-09-11 20:03:00,136003.46,13416.32,22065.68,144652.82,COMPLETED
442,2,529,13,INV-000442,2026-04-04 19:25:00,138494.68,7796.03,23525.76,154224.41,COMPLETED
443,1,281,5,INV-000443,2026-08-22 14:07:00,62500.63,2585.81,10784.67,70699.49,COMPLETED
444,1,808,2,INV-000444,2026-04-03 12:40:00,148406.3,8452.99,25191.59,165144.9,COMPLETED
445,3,579,18,INV-000445,2026-06-20 15:14:00,121204.37,3161.54,21247.71,139290.54,COMPLETED
446,3,358,21,INV-000446,2026-09-12 17:28:00,178741.44,8525.18,30638.92,200855.18,COMPLETED
447,3,93,21,INV-000447,2026-08-10 12:16:00,110692.32,7743.38,18530.81,121479.75,COMPLETED
448,5,675,38,INV-000448,2026-08-29 09:20:00,114917.37,11988.12,18527.26,121456.51,COMPLETED
449,3,664,21,INV-000449,2026-04-26 11:58:00,247998.92,21111.22,40839.79,267727.49,COMPLETED
450,2,741,13,INV-000450,2026-07-05 18:21:00,305543.49,25486.01,50410.34,330467.82,COMPLETED
451,3,975,18,INV-000451,2026-08-24 11:08:00,92262.05,7966.78,15173.15,99468.42,COMPLETED
452,2,315,13,INV-000452,2026-04-21 11:15:00,62886.85,932.22,11151.84,73106.47,COMPLETED
453,5,716,38,INV-000453,2026-05-25 16:42:00,192928.76,14073.96,32193.86,211048.66,COMPLETED
454,4,356,25,INV-000454,2026-08-04 19:47:00,241480.59,21645.5,39570.31,259405.4,COMPLETED
455,4,348,25,INV-000455,2026-07-08 19:11:00,313527.98,7906.28,55011.91,360633.61,COMPLETED
456,4,165,25,INV-000456,2026-06-21 11:36:00,358002.35,22442.15,60400.84,395961.04,COMPLETED
457,5,115,37,INV-000457,2026-05-16 15:34:00,356960.22,13916.98,61747.78,404791.02,COMPLETED
458,3,911,17,INV-000458,2026-09-01 19:23:00,129401.38,9552.74,21572.75,141421.39,COMPLETED
459,3,611,17,INV-000459,2026-04-29 14:46:00,126838.92,3784.27,22149.84,145204.49,COMPLETED
460,2,442,14,INV-000460,2026-06-10 14:29:00,109801.33,5304.49,18809.43,123306.27,COMPLETED
461,4,189,25,INV-000461,2026-06-05 20:41:00,138905.72,16087.95,22107.2,144924.97,COMPLETED
462,5,711,34,INV-000462,2026-04-13 14:36:00,284215.62,19572.68,47635.72,312278.66,COMPLETED
463,1,673,6,INV-000463,2026-05-04 13:17:00,82446.31,6038.91,13753.33,90160.73,COMPLETED
464,4,555,29,INV-000464,2026-07-09 16:59:00,328417.8,9746.13,57360.9,376032.57,COMPLETED
465,2,312,13,INV-000465,2026-06-14 14:28:00,120077.48,7912.18,20189.75,132355.05,COMPLETED
466,5,388,34,INV-000466,2026-09-03 10:06:00,264209.59,15621.72,44745.82,293333.69,COMPLETED
467,3,681,17,INV-000467,2026-09-23 19:48:00,161182.84,5995.27,27933.76,183121.33,COMPLETED
468,2,296,14,INV-000468,2026-04-01 17:53:00,281886.13,27513.95,45787.0,300159.18,COMPLETED
469,2,625,10,INV-000469,2026-09-06 17:05:00,226623.93,10768.95,38853.89,254708.87,COMPLETED
470,2,484,10,INV-000470,2026-05-22 14:08:00,301278.56,21190.54,50415.84,330503.86,COMPLETED
471,1,894,5,INV-000471,2026-05-11 12:29:00,11408.11,933.67,1885.4,12359.84,COMPLETED
472,4,802,25,INV-000472,2026-07-16 13:56:00,305010.19,18939.85,51492.66,337563.0,COMPLETED
473,3,740,17,INV-000473,2026-05-14 14:26:00,158226.38,4145.15,27734.63,181815.86,COMPLETED
474,3,303,21,INV-000474,2026-09-24 16:21:00,152215.89,9974.7,25603.42,167844.61,COMPLETED
475,2,487,13,INV-000475,2026-07-22 19:18:00,143755.88,9654.41,24138.26,158239.73,COMPLETED
476,2,152,13,INV-000476,2026-08-28 09:16:00,144355.06,14006.38,23462.76,153811.44,COMPLETED
477,4,892,26,INV-000477,2026-08-13 16:11:00,161321.11,5095.26,28120.64,184346.49,COMPLETED
478,1,760,2,INV-000478,2026-05-22 14:42:00,20030.13,2288.31,3193.53,20935.35,COMPLETED
479,5,994,33,INV-000479,2026-04-15 16:36:00,146562.36,7864.59,24965.6,163663.37,COMPLETED
480,2,63,13,INV-000480,2026-05-24 12:15:00,247109.78,8219.53,43000.23,281890.48,COMPLETED
481,4,738,25,INV-000481,2026-07-23 19:12:00,278021.51,22641.78,45968.35,301348.08,COMPLETED
482,3,641,21,INV-000482,2026-07-22 10:48:00,130218.7,11782.87,21318.45,139754.28,COMPLETED
483,3,948,17,INV-000483,2026-07-23 14:40:00,465874.37,20627.18,80144.49,525391.68,COMPLETED
484,4,873,26,INV-000484,2026-05-11 18:42:00,195582.0,17642.68,32029.08,209968.4,COMPLETED
485,3,149,21,INV-000485,2026-06-18 14:46:00,206219.56,14394.23,34528.55,226353.88,COMPLETED
486,2,786,14,INV-000486,2026-06-10 09:52:00,72827.58,685.36,12985.59,85127.81,COMPLETED
487,5,817,34,INV-000487,2026-05-26 18:32:00,281252.8,27196.69,45730.1,299786.21,COMPLETED
488,3,61,22,INV-000488,2026-04-26 09:40:00,98045.81,9971.75,15853.33,103927.39,COMPLETED
489,2,604,10,INV-000489,2026-06-16 18:12:00,108756.05,11631.81,17482.36,114606.6,COMPLETED
490,2,329,10,INV-000490,2026-07-29 12:29:00,286693.65,12108.14,49425.39,324010.9,COMPLETED
491,5,935,33,INV-000491,2026-08-10 14:01:00,211078.68,15206.9,35256.91,231128.69,COMPLETED
492,4,770,26,INV-000492,2026-04-19 19:27:00,90368.76,6072.31,15173.36,99469.81,COMPLETED
493,1,589,6,INV-000493,2026-06-15 09:39:00,331259.48,20470.88,55941.96,366730.56,COMPLETED
494,5,194,34,INV-000494,2026-05-08 12:19:00,18814.47,1834.21,3056.44,20036.7,COMPLETED
495,2,207,10,INV-000495,2026-06-17 11:27:00,161278.73,6307.26,27894.87,182866.34,COMPLETED
496,2,51,14,INV-000496,2026-07-24 16:25:00,48477.91,3426.78,8109.21,53160.34,COMPLETED
497,2,964,9,INV-000497,2026-08-04 20:38:00,96551.06,5103.58,16460.55,107908.03,COMPLETED
498,1,823,6,INV-000498,2026-07-17 15:54:00,99226.02,11260.94,15833.71,103798.79,COMPLETED
499,3,719,18,INV-000499,2026-04-22 19:41:00,206417.72,2361.8,36730.06,240785.98,COMPLETED
500,5,888,34,INV-000500,2026-09-17 13:23:00,173312.89,14370.56,28609.62,187551.95,COMPLETED
501,3,30,21,INV-000501,2026-04-07 14:01:00,251806.96,13233.05,42943.29,281517.2,COMPLETED
